frame_id,conf,x1,y1,x2,y2,foot_x,foot_y,court_x,court_y,zone
17900,0.8650277256965637,918.6381225585938,253.287841796875,1051.04736328125,428.4182434082031,984,428,3.2664473056793213,3.376697301864624,far
17900,0.8045473098754883,925.0659790039062,538.113525390625,1049.047607421875,860.9349975585938,987,860,3.203380823135376,13.486429214477539,near
17905,0.9026609659194946,910.3515625,252.80575561523438,1034.6453857421875,429.1739196777344,972,429,3.1409718990325928,3.4169254302978516,far
17905,0.8203005790710449,922.1746826171875,502.13800048828125,1047.366455078125,850.7868041992188,984,850,3.186473846435547,13.350910186767578,near
17910,0.897686243057251,906.686279296875,253.1003875732422,1032.5438232421875,426.6880187988281,969,426,3.109851121902466,3.2943038940429688,far
17910,0.8387108445167542,922.1151123046875,449.8475341796875,1037.1270751953125,833.9595336914062,979,833,3.1575605869293213,13.114206314086914,near
17915,0.9015381932258606,903.26953125,254.00238037109375,1043.0360107421875,422.5167236328125,973,422,3.152317523956299,3.1291494369506836,far
17915,0.8550479412078857,912.7666015625,416.0788269042969,1039.70849609375,780.4664916992188,976,780,3.142644166946411,12.32003402709961,near
17920,0.8943657875061035,910.2297973632812,253.2837677001953,1044.915283203125,416.0807800292969,977,416,3.1957902908325195,2.8770203590393066,far
17920,0.8528124094009399,886.6792602539062,427.6563720703125,1048.2318115234375,757.8414916992188,967,757,3.084223747253418,11.947107315063477,near
17925,0.840502142906189,947.0929565429688,251.96141052246094,1095.5084228515625,422.2449035644531,1021,422,3.658689498901367,3.131214141845703,far
17925,0.8228797912597656,902.0473022460938,439.7659912109375,1035.3153076171875,762.6624755859375,968,762,3.0908210277557373,12.029833793640137,near
17930,0.9330210089683533,953.9244384765625,253.5313720703125,1102.5882568359375,422.89910888671875,1028,422,3.7324719429016113,3.1315150260925293,far
17930,0.8488366603851318,892.5762939453125,469.80340576171875,1057.820068359375,776.1829833984375,975,776,3.1363894939422607,12.256471633911133,near
17935,0.8735686540603638,954.3075561523438,259.5960388183594,1110.337158203125,422.9855041503906,1032,422,3.7746260166168213,3.1316869258880615,far
17935,0.8404228687286377,894.0372924804688,497.56048583984375,1070.40869140625,792.7474365234375,982,792,3.18038010597229,12.507302284240723,near
17940,0.8743814826011658,926.1663818359375,465.97100830078125,1081.2122802734375,773.4844970703125,1003,773,3.3202760219573975,12.206666946411133,near
17940,0.6938225626945496,975.0075073242188,270.65283203125,1129.57958984375,417.3109436035156,1052,417,3.9932620525360107,2.9229395389556885,far
17940,0.41469326615333557,1042.619140625,270.2908935546875,1130.041015625,409.9629821777344,1086,409,4.372368812561035,2.5816354751586914,far
17945,0.7778475284576416,959.70947265625,436.223876953125,1069.2606201171875,740.2015991210938,1014,740,3.404078960418701,11.655964851379395,near
17945,0.7589019536972046,1034.743408203125,264.98626708984375,1149.645751953125,415.5138244628906,1092,415,4.422623634338379,2.839991569519043,far
17950,0.8028010129928589,967.7633666992188,421.9502258300781,1078.6396484375,731.142333984375,1023,731,3.46921706199646,11.498330116271973,near
17950,0.7602837681770325,1043.3179931640625,264.9382629394531,1155.56689453125,422.1690979003906,1099,422,4.479923248291016,3.1345629692077637,far
17955,0.8425034284591675,979.4764404296875,438.976806640625,1102.0396728515625,724.271484375,1040,724,3.5899903774261475,11.372949600219727,near
17955,0.6815964579582214,1076.8880615234375,264.95245361328125,1174.368408203125,419.12896728515625,1125,419,4.761974811553955,3.0105113983154297,far
17960,0.8511675000190735,999.4011840820312,431.24774169921875,1112.945068359375,711.1588745117188,1056,711,3.710048198699951,11.135697364807129,near
17960,0.6975700259208679,1084.378662109375,266.111572265625,1192.125732421875,425.4349365234375,1138,425,4.880424499511719,3.2600793838500977,far
17965,0.8314960598945618,1021.0935668945312,401.8408203125,1120.39990234375,687.3583374023438,1070,687,3.8291807174682617,10.67947006225586,near
17965,0.6152547001838684,1116.455322265625,259.6842041015625,1221.404541015625,433.8718566894531,1168,433,5.16499662399292,3.5852200984954834,far
17970,0.8396487236022949,1024.0042724609375,399.84326171875,1130.7313232421875,686.0091552734375,1077,686,3.8806581497192383,10.65956974029541,near
17970,0.6212363243103027,1130.5640869140625,249.68569946289062,1241.9678955078125,429.1636047363281,1186,429,5.365845680236816,3.4250476360321045,far
17975,0.8658188581466675,1031.6964111328125,402.8487243652344,1150.5133056640625,692.9044799804688,1091,692,3.975388288497925,10.775388717651367,near
17980,0.847285807132721,1041.7166748046875,391.7593994140625,1155.99462890625,675.0846557617188,1098,675,4.045023441314697,10.440478324890137,near
17985,0.8134660124778748,1045.0595703125,378.3789367675781,1167.3858642578125,672.6527709960938,1106,672,4.1072845458984375,10.379621505737305,near
17990,0.8035805821418762,1047.0076904296875,383.4678649902344,1161.442138671875,670.2180786132812,1104,670,4.095060348510742,10.339167594909668,near
17995,0.8204013705253601,1056.718994140625,382.5641174316406,1158.328857421875,655.9533081054688,1107,655,4.136404514312744,10.028515815734863,near
18000,0.8412631750106812,1061.9879150390625,381.0085754394531,1160.6854248046875,643.7134399414062,1111,643,4.182769298553467,9.771536827087402,near
18005,0.8034420013427734,733.8397827148438,434.81781005859375,849.217041015625,735.153076171875,791,735,1.8777936697006226,11.581976890563965,near
18005,0.7554859519004822,945.1334228515625,231.91123962402344,1007.0632934570312,486.1876220703125,976,486,3.1732046604156494,5.526437759399414,far
18010,0.7750869393348694,739.30419921875,453.29656982421875,852.4548950195312,743.178955078125,795,743,1.9157195091247559,11.72050666809082,near
18010,0.7564992308616638,940.2062377929688,226.60227966308594,1008.6782836914062,459.1475830078125,974,459,3.157639265060425,4.576083660125732,far
18015,0.8473060727119446,727.4397583007812,458.9150390625,862.2257690429688,745.487548828125,794,745,1.9115129709243774,11.75486946105957,near
18015,0.7493115663528442,933.6835327148438,223.97276306152344,1008.4789428710938,457.0916442871094,971,457,3.1280462741851807,4.502288818359375,far
18020,0.8307045102119446,915.8056030273438,232.6563720703125,1006.2059326171875,460.7978820800781,961,460,3.028726100921631,4.612529277801514,far
18020,0.8288412690162659,721.449951171875,450.3865051269531,853.87109375,751.5003662109375,787,751,1.8720182180404663,11.85728931427002,near
18025,0.851826012134552,908.687255859375,228.93658447265625,1005.6201171875,460.0225830078125,957,460,2.989091396331787,4.612454891204834,far
18025,0.8456248641014099,719.6671752929688,462.2129821777344,833.1780395507812,780.6572875976562,776,780,1.8375366926193237,12.332508087158203,near
18030,0.8589648604393005,906.7828369140625,234.81747436523438,1005.3810424804688,443.5987243652344,956,443,2.9764251708984375,3.971871852874756,far
18030,0.7979090809822083,718.1788940429688,469.625,824.0469970703125,786.8388061523438,771,786,1.81296968460083,12.427348136901855,near
18035,0.8516140580177307,902.2525024414062,226.09066772460938,1003.7260131835938,431.332763671875,952,431,2.9327778816223145,3.4971611499786377,far
18035,0.7483603954315186,704.2771606445312,462.66607666015625,805.1895751953125,797.603271484375,754,797,1.71841561794281,12.598631858825684,near
18040,0.8379738926887512,903.13916015625,225.50624084472656,992.729736328125,437.7884216308594,947,437,2.882746458053589,3.7367031574249268,far
18040,0.8106377720832825,688.3408203125,479.79180908203125,802.1781616210938,833.1732177734375,745,833,1.7123061418533325,13.12972354888916,near
18045,0.8507879376411438,904.2431030273438,228.8941192626953,992.8305053710938,431.5385437011719,948,431,2.8911681175231934,3.497014284133911,far
18045,0.838534414768219,669.7266235351562,525.75537109375,790.976806640625,866.1148071289062,730,866,1.666653037071228,13.584108352661133,near
18050,0.8351858258247375,903.835205078125,228.62913513183594,992.9979858398438,431.1141357421875,948,431,2.8911681175231934,3.497014284133911,far
18050,0.8164015412330627,662.3577270507812,541.5256958007812,788.3967895507812,874.4798583984375,725,874,1.6479207277297974,13.689972877502441,near
18055,0.8273676037788391,898.8240966796875,230.45120239257812,992.0839233398438,431.0063781738281,945,431,2.859957218170166,3.496904134750366,far
18055,0.8120148777961731,656.8692016601562,515.1936645507812,774.187744140625,855.9465942382812,715,855,1.5604140758514404,13.437295913696289,near
18060,0.8364380598068237,891.4375,236.63211059570312,1005.4306030273438,432.0638122558594,948,432,2.8914833068847656,3.537308692932129,far
18060,0.8130289912223816,658.8193969726562,506.0244140625,799.1893920898438,856.6175537109375,729,856,1.6466256380081177,13.449919700622559,near
18065,0.9021397829055786,879.773681640625,252.72621154785156,1015.3193359375,434.0595703125,947,434,2.881760597229004,3.6174516677856445,far
18070,0.8537142276763916,684.9177856445312,535.0274047851562,825.1323852539062,860.1819458007812,755,860,1.8089103698730469,13.502172470092773,near
18070,0.8130238652229309,843.51904296875,252.1514434814453,1014.4774780273438,430.4291076660156,928,430,2.682368755340576,3.455833673477173,far
18075,0.8665903806686401,833.9420166015625,254.1498565673828,1000.9978637695312,433.19586181640625,917,433,2.570246458053589,3.576368808746338,far
18075,0.8370251059532166,691.4683837890625,490.6007995605469,851.3519287109375,803.5961303710938,771,803,1.8354374170303345,12.688729286193848,near
18080,0.9284731149673462,841.6209106445312,255.6177978515625,981.986328125,435.9715270996094,911,435,2.509904384613037,3.656111478805542,far
18080,0.8428378105163574,725.4007568359375,479.8828430175781,884.3113403320312,784.4008178710938,804,784,2.025061845779419,12.393899917602539,near
18085,0.8992131948471069,844.4007568359375,254.74330139160156,975.854248046875,435.19476318359375,910,435,2.4995601177215576,3.6560776233673096,far
18085,0.8509135842323303,748.4371337890625,482.5031433105469,899.1572265625,765.8563232421875,823,765,2.1294755935668945,12.087918281555176,near
18090,0.8813747763633728,847.3367919921875,247.94166564941406,972.029296875,434.90887451171875,909,434,2.488217353820801,3.6161324977874756,far
18090,0.8629910945892334,724.6723022460938,472.39984130859375,868.9049072265625,734.4718017578125,796,734,1.9108202457427979,11.564166069030762,near
18095,0.84026700258255,879.0697631835938,246.9781951904297,977.5083618164062,436.0282897949219,928,436,2.6863715648651123,3.696453332901001,far
18095,0.8366904258728027,744.5121459960938,435.77252197265625,868.44873046875,726.6774291992188,806,726,1.96958589553833,11.421992301940918,near
18100,0.7909656763076782,885.2214965820312,245.47889709472656,980.9595947265625,441.2579040527344,933,441,2.740814208984375,3.893414258956909,far
18100,0.757362425327301,772.5719604492188,433.13482666015625,872.9437255859375,719.4617309570312,822,719,2.072561025619507,11.295068740844727,near
18105,0.8714601993560791,902.7434692382812,250.05859375,1004.8679809570312,437.2961730957031,953,437,2.9445278644561768,3.7368993759155273,far
18105,0.7775406837463379,796.5283813476562,411.1562194824219,889.8941650390625,683.27783203125,843,683,2.1824395656585693,10.612602233886719,near
18110,0.8885273337364197,803.535400390625,412.48736572265625,926.5699462890625,670.5086059570312,865,670,2.3311619758605957,10.350860595703125,near
18110,0.7911311388015747,912.915283203125,256.5934143066406,1006.7304077148438,461.31927490234375,959,461,3.0090184211730957,4.649068355560303,far
18115,0.8875047564506531,801.7933959960938,413.59228515625,965.5457763671875,670.91455078125,883,670,2.464329719543457,10.349977493286133,near
18115,0.8141988515853882,942.529296875,258.6127014160156,1047.488525390625,472.411865234375,995,472,3.3598921298980713,5.04413366317749,far
18120,0.8435963988304138,965.1802368164062,259.5908508300781,1080.8310546875,469.20001220703125,1023,469,3.634298324584961,4.938325881958008,far
18120,0.802291989326477,831.3370971679688,382.4342956542969,965.7349243164062,682.6185302734375,898,682,2.5824525356292725,10.59003734588623,near
18125,0.833882212638855,856.2785034179688,385.189697265625,982.1847534179688,681.9552001953125,919,681,2.7350597381591797,10.569169998168945,near
18125,0.8319482803344727,984.3355712890625,271.4220886230469,1111.160400390625,481.9325866699219,1047,481,3.853217124938965,5.357069969177246,far
18130,0.8946219682693481,1019.1375122070312,304.9770812988281,1144.5389404296875,508.896240234375,1081,508,4.133164405822754,6.242979049682617,far
18130,0.855884313583374,884.0831909179688,408.9672546386719,1012.55078125,702.9051513671875,948,702,2.9496822357177734,10.973668098449707,near
18135,0.8023479580879211,1029.5010986328125,310.5149230957031,1140.3663330078125,505.7494201660156,1084,505,4.16556978225708,6.148137092590332,far
18135,0.7889131903648376,909.57763671875,424.67474365234375,1023.6541748046875,709.3637084960938,966,709,3.077627658843994,11.103618621826172,near
18140,0.853349506855011,1030.6962890625,288.8424987792969,1139.46142578125,500.4064025878906,1085,500,4.183150768280029,5.988162040710449,far
18140,0.8244380950927734,953.2144775390625,402.02252197265625,1058.191162109375,664.9409790039062,1005,664,3.3676488399505615,10.221063613891602,near
18145,0.729922354221344,967.6211547851562,379.3242492675781,1098.3819580078125,656.8961181640625,1033,656,3.5805814266204834,10.053009986877441,near
18145,0.7140429019927979,1030.24658203125,281.9504699707031,1133.5880126953125,501.8841247558594,1081,501,4.144435882568359,6.020359039306641,far
18150,0.8263054490089417,1002.8215942382812,293.685302734375,1155.9881591796875,656.194091796875,1079,656,3.9253885746002197,10.050872802734375,near
18150,0.25988802313804626,1019.442626953125,272.3643493652344,1139.560302734375,496.5802917480469,1079,496,4.133977890014648,5.858415603637695,far
18155,0.8016913533210754,1026.416748046875,412.0308837890625,1195.4976806640625,641.82275390625,1110,641,4.177919864654541,9.72803020477295,near
18155,0.6631800532341003,1042.5479736328125,270.1175842285156,1134.7247314453125,489.6975402832031,1088,489,4.230329513549805,5.627499103546143,far
18160,0.7787044644355774,1076.1749267578125,412.39923095703125,1201.529296875,628.4925537109375,1138,628,4.413233280181885,9.438380241394043,near
18160,0.7357437610626221,1042.5296630859375,289.7664489746094,1134.30810546875,486.0469055175781,1088,486,4.235726833343506,5.52699089050293,far
18165,0.8068227767944336,1078.6644287109375,382.61376953125,1208.2724609375,608.2667236328125,1143,608,4.487990856170654,8.975296020507812,near
18165,0.6511252522468567,1024.6219482421875,269.2496032714844,1125.533203125,471.3591003417969,1075,471,4.137389183044434,5.009852409362793,far
18170,0.9209509491920471,1060.2236328125,375.25653076171875,1199.9024658203125,604.558349609375,1130,604,4.39150857925415,8.880260467529297,near
18170,0.781413733959198,1006.3567504882812,259.3244323730469,1112.9818115234375,460.5434265136719,1059,460,3.998321771621704,4.614348411560059,far
18175,0.8765977025032043,1050.7940673828125,378.76513671875,1176.043212890625,610.5866088867188,1113,610,4.246332168579102,9.023783683776855,near
18175,0.8303422927856445,995.530517578125,252.641357421875,1104.796142578125,448.7962341308594,1050,448,3.925971269607544,4.16643762588501,far
18180,0.7692684531211853,1021.29150390625,335.02142333984375,1139.764404296875,631.2398071289062,1080,631,3.960115909576416,9.50820255279541,near
18180,0.41822272539138794,1005.2819213867188,272.8228759765625,1134.21630859375,641.7916259765625,1069,641,3.865046262741089,9.729820251464844,near
18180,0.2815839350223541,984.3248291015625,235.2150421142578,1106.432373046875,445.2441101074219,1045,445,3.8795711994171143,4.0515666007995605,far
18185,0.7662319540977478,983.41064453125,351.8778381347656,1098.345458984375,625.5015258789062,1040,625,3.6552088260650635,9.374419212341309,near
18185,0.7364075779914856,974.1358032226562,270.48236083984375,1098.7454833984375,634.55517578125,1036,634,3.6177730560302734,9.576993942260742,near
18185,0.38773009181022644,957.8120727539062,219.41973876953125,1057.96044921875,483.74334716796875,1007,483,3.469473123550415,5.425020694732666,far
18185,0.35837677121162415,957.7959594726562,219.04208374023438,1072.90087890625,557.0918579101562,1015,557,3.4969449043273926,7.680346965789795,near
18190,0.8109441995620728,916.6915893554688,393.7540283203125,1067.74853515625,659.1293334960938,992,659,3.2722296714782715,10.117839813232422,near
18190,0.740172803401947,934.87744140625,216.34762573242188,998.3584594726562,418.2961120605469,966,418,3.0784244537353516,2.961202383041382,far
18195,0.8607505559921265,888.6739501953125,217.5931396484375,990.3921508789062,406.9703063964844,939,406,2.785097360610962,2.442413091659546,far
18195,0.8531239032745361,901.1910400390625,415.0124816894531,1029.5155029296875,671.0460815429688,965,671,3.0703253746032715,10.366283416748047,near
18200,0.8748194575309753,846.2452392578125,207.85948181152344,963.2095336914062,408.7712707519531,904,408,2.4068031311035156,2.528322219848633,far
18200,0.8237246870994568,855.4069213867188,437.9988708496094,1002.078857421875,692.6708984375,928,692,2.804274797439575,10.78390884399414,near
18205,0.828847348690033,830.2479858398438,454.851806640625,985.0613403320312,729.6953735351562,907,729,2.670823335647583,11.469609260559082,near
18205,0.7667898535728455,834.1962890625,230.38514709472656,927.7998046875,414.94366455078125,880,414,2.1562702655792236,2.786975145339966,far
18210,0.8264436721801758,830.4630126953125,474.46319580078125,966.5972290039062,739.6423950195312,898,739,2.613964796066284,11.645421981811523,near
18210,0.7614216208457947,823.7478637695312,180.89720153808594,911.4263305664062,408.8445129394531,867,408,2.005333662033081,2.526329517364502,far
18215,0.8036823272705078,832.3718872070312,448.9574279785156,960.1090087890625,741.2808227539062,896,741,2.6013827323913574,11.680129051208496,near
18220,0.8689709901809692,809.103515625,469.9164123535156,998.89599609375,740.8045654296875,903,740,2.6485543251037598,11.662444114685059,near
18225,0.8310194611549377,797.39599609375,493.2597351074219,1018.9895629882812,749.239013671875,908,749,2.686544895172119,11.816243171691895,near
18230,0.8233898282051086,790.8053588867188,495.5174865722656,1053.0263671875,753.7671508789062,921,753,2.7755563259124756,11.88296890258789,near
18230,0.8018207550048828,759.5073852539062,249.59620666503906,846.26318359375,401.9190673828125,802,401,1.2764357328414917,2.211998462677002,far
18235,0.8284283876419067,833.3364868164062,497.5591125488281,1097.789794921875,753.602783203125,965,753,3.0708436965942383,11.880339622497559,near
18235,0.759350597858429,759.9595336914062,244.75477600097656,849.8818359375,401.4789733886719,804,401,1.2984700202941895,2.212117910385132,far
18240,0.845893919467926,899.9185791015625,443.3113708496094,1119.67529296875,741.8975219726562,1009,741,3.3697545528411865,11.673519134521484,near
18240,0.6954149603843689,795.1505737304688,223.13145446777344,888.8693237304688,401.829345703125,842,401,1.7168506383895874,2.2143867015838623,far
18245,0.899433970451355,928.0926513671875,439.66558837890625,1115.0401611328125,726.8203125,1021,726,3.457637071609497,11.409773826599121,near
18245,0.6782445907592773,834.037353515625,220.3765106201172,917.654296875,417.8230895996094,875,417,2.107696056365967,2.914663553237915,far
18250,0.8550729155540466,963.6680297851562,435.6531982421875,1116.090087890625,726.6500244140625,1039,726,3.581920623779297,11.408753395080566,near
18250,0.7834061980247498,846.4459228515625,254.68988037109375,958.0355224609375,426.01788330078125,902,426,2.406561851501465,3.2916085720062256,far
18255,0.8179707527160645,953.3555297851562,430.19683837890625,1098.3446044921875,720.897216796875,1025,720,3.488065481185913,11.301806449890137,near
18255,0.7938516139984131,899.3822021484375,251.1546630859375,992.44189453125,435.0129089355469,945,435,2.861424207687378,3.65726900100708,far
18260,0.8084187507629395,941.6065063476562,423.8963928222656,1083.7705078125,722.445068359375,1012,722,3.396934986114502,11.338614463806152,near
18260,0.7649588584899902,931.315673828125,261.6668701171875,1021.876220703125,450.0107421875,976,450,3.1789894104003906,4.240487098693848,far
18265,0.8564428687095642,938.5438232421875,416.023681640625,1072.0556640625,708.1971435546875,1005,708,3.3527791500091553,11.082921028137207,near
18265,0.7137312889099121,954.0283203125,284.69219970703125,1080.4503173828125,458.623046875,1017,458,3.5847771167755127,4.540124893188477,far
18270,0.8569399118423462,941.3543090820312,441.8516540527344,1067.2998046875,713.365966796875,1004,713,3.3441731929779053,11.175384521484375,near
18270,0.7834485173225403,974.449462890625,304.86688232421875,1085.7652587890625,466.380126953125,1030,466,3.7055504322052,4.831263065338135,far
18275,0.814559817314148,954.6090698242188,441.1131896972656,1076.2686767578125,706.7787475585938,1015,706,3.424100875854492,11.045114517211914,near
18275,0.750027596950531,977.0248413085938,272.2770690917969,1084.7650146484375,467.3420715332031,1030,467,3.704538345336914,4.867096900939941,far
18280,0.7922760844230652,956.5069580078125,396.8882751464844,1108.7591552734375,680.5712890625,1032,680,3.5587971210479736,10.543614387512207,near
18280,0.7497966289520264,988.70654296875,261.2735900878906,1094.0018310546875,467.3586120605469,1041,467,3.8120665550231934,4.867258548736572,far
18285,0.7755497097969055,1011.0098266601562,386.1986999511719,1126.249267578125,661.8258666992188,1068,661,3.8382697105407715,10.15593147277832,near
18285,0.7251482605934143,990.4949340820312,261.3327331542969,1091.6512451171875,485.64837646484375,1041,485,3.7913708686828613,5.4930243492126465,far
18290,0.8486546874046326,1041.99365234375,382.7950134277344,1157.65478515625,660.1304321289062,1099,660,4.0702948570251465,10.133663177490234,near
18290,0.749809741973877,1002.6253051757812,260.21270751953125,1092.874755859375,485.9796142578125,1047,485,3.8483612537384033,5.4930572509765625,far
18295,0.8389925360679626,1068.98583984375,409.1797180175781,1177.91015625,642.7841796875,1123,642,4.275557994842529,9.749262809753418,near
18295,0.7894839644432068,1002.9329223632812,262.6386413574219,1096.6412353515625,479.6686096191406,1049,479,3.8748419284820557,5.288450241088867,far
18300,0.8456979990005493,1074.972900390625,379.68792724609375,1183.328125,640.9319458007812,1129,640,4.32437801361084,9.705347061157227,near
18300,0.772415041923523,1011.9601440429688,270.4013977050781,1104.166748046875,480.34271240234375,1058,480,3.959718942642212,5.322892665863037,far
18305,0.8513401746749878,1046.376953125,383.4092712402344,1167.87109375,642.2646484375,1107,642,4.153684139251709,9.749964714050293,near
18305,0.6348577737808228,1013.5549926757812,267.651611328125,1113.6177978515625,478.64361572265625,1063,478,4.01050329208374,5.25409460067749,far
18310,0.761398196220398,1016.7482299804688,292.5128479003906,1147.623291015625,648.908203125,1082,648,3.9565436840057373,9.880770683288574,near
18315,0.7541543245315552,1015.5272827148438,318.0965576171875,1140.4459228515625,650.3297119140625,1077,650,3.916619300842285,9.92380428314209,near
18320,0.8332556486129761,993.6009521484375,395.0430603027344,1123.9468994140625,666.5418701171875,1058,666,3.7595951557159424,10.259688377380371,near
18320,0.7488575577735901,1052.9488525390625,320.4847412109375,1144.7808837890625,505.8604736328125,1098,505,4.2943572998046875,6.148085594177246,far
18325,0.7913629412651062,1050.3662109375,292.10870361328125,1141.8221435546875,505.6669006347656,1096,505,4.275961875915527,6.148092746734619,far
18325,0.7699335813522339,986.4930419921875,412.1553955078125,1096.1475830078125,673.726806640625,1041,673,3.6289849281311035,10.40302848815918,near
18330,0.8656430244445801,1022.0369873046875,280.2379150390625,1149.30908203125,507.8805847167969,1085,507,4.171453475952148,6.211446285247803,far
18330,0.8319960236549377,971.567626953125,408.5995788574219,1081.58935546875,680.85888671875,1026,680,3.515087842941284,10.543917655944824,near
18335,0.8055800199508667,913.2572021484375,420.0426330566406,1068.4149169921875,705.557861328125,990,705,3.247575283050537,11.02777099609375,near
18335,0.7876154184341431,1015.1755981445312,263.335693359375,1144.5638427734375,493.95977783203125,1079,493,4.138871669769287,5.7600483894348145,far
18340,0.8386033773422241,892.9995727539062,428.84088134765625,1060.6988525390625,730.3173828125,976,730,3.1464078426361084,11.483365058898926,near
18340,0.7682783007621765,1010.5825805664062,256.6443176269531,1115.6473388671875,488.81085205078125,1063,488,3.995978593826294,5.594000816345215,far
18345,0.8544923663139343,986.8101196289062,256.009765625,1087.1507568359375,486.6167907714844,1036,486,3.7428300380706787,5.526734352111816,far
18345,0.8081901669502258,891.4509887695312,456.81378173828125,1046.18359375,746.6985473632812,968,746,3.091083288192749,11.761679649353027,near
18350,0.8675097227096558,866.9490966796875,457.3375244140625,1011.6893920898438,781.9824829101562,939,781,2.901766300201416,12.338162422180176,near
18350,0.8301631808280945,975.5572509765625,255.61521911621094,1074.9322509765625,486.5844421386719,1025,486,3.6384706497192383,5.526679992675781,far
18355,0.8208874464035034,834.9319458007812,495.06732177734375,963.0098876953125,806.7691040039062,898,806,2.6462202072143555,12.725700378417969,near
18355,0.709114670753479,957.2677001953125,242.00750732421875,1043.0921630859375,486.00640869140625,1000,486,3.401170492172241,5.526556491851807,far
18360,0.7705257534980774,951.8588256835938,245.8328094482422,1033.2359619140625,493.3556823730469,992,493,3.3225064277648926,5.759905815124512,far
18360,0.7579721808433533,814.4328002929688,486.6737060546875,922.819580078125,800.6229248046875,868,800,2.4518849849700928,12.637065887451172,near
18365,0.789298415184021,774.02783203125,498.3711242675781,892.3635864257812,839.2338256835938,833,839,2.261502504348755,13.208520889282227,near
18365,0.7637068629264832,941.490966796875,246.9604034423828,1022.8504638671875,495.85760498046875,982,495,3.2280750274658203,5.825657367706299,far
18370,0.803776204586029,725.8399047851562,543.3916625976562,862.4315185546875,867.137451171875,794,867,2.050814151763916,13.59301471710205,near
18370,0.7979334592819214,918.1806030273438,232.2049560546875,1001.6934204101562,475.1238708496094,959,475,3.010509729385376,5.1489338874816895,far
18375,0.8311055898666382,734.427978515625,484.9401550292969,857.0244140625,853.3875732421875,795,853,2.0426058769226074,13.404659271240234,near
18375,0.7832509875297546,891.9354248046875,245.24801635742188,994.7478637695312,461.2752685546875,943,461,2.8507003784179688,4.64877986907959,far
18380,0.837256133556366,887.253662109375,250.00103759765625,991.151123046875,440.9696044921875,939,440,2.801745653152466,3.8545048236846924,far
18380,0.8284759521484375,716.39453125,449.46026611328125,850.580810546875,797.7195434570312,783,797,1.904649257659912,12.596778869628906,near
18385,0.8588337302207947,699.4756469726562,435.1829833984375,872.2693481445312,777.174072265625,785,777,1.8925690650939941,12.284228324890137,near
18385,0.8064733743667603,886.8692016601562,246.04727172851562,988.62548828125,435.48590087890625,937,435,2.7787466049194336,3.656996726989746,far
18390,0.9255171418190002,871.268310546875,247.70054626464844,1008.3770751953125,430.4848937988281,939,430,2.7970502376556396,3.4562454223632812,far
18390,0.8532674312591553,701.219970703125,488.99029541015625,886.3695678710938,787.83349609375,793,787,1.9570637941360474,12.441596984863281,near
18395,0.9209045767784119,860.4339599609375,259.9533996582031,1014.2987060546875,430.5507507324219,937,430,2.7762019634246826,3.4561705589294434,far
18395,0.8210995197296143,692.5819091796875,539.5255737304688,902.3462524414062,842.5838623046875,797,842,2.0434353351593018,13.25286865234375,near
18395,0.26537075638771057,693.2494506835938,529.8446044921875,813.9808349609375,838.1347045898438,753,838,1.7684528827667236,13.199821472167969,near
18400,0.8655416369438171,846.1427001953125,251.392578125,999.9263305664062,429.41876220703125,923,429,2.6294631958007812,3.415058135986328,far
18400,0.8360624313354492,706.9081420898438,513.6516723632812,866.3724365234375,829.3096923828125,786,829,1.961459755897522,13.069985389709473,near
18405,0.8443982005119324,825.1343994140625,253.87869262695312,973.8213500976562,432.1993713378906,899,432,2.382216215133667,3.53554105758667,far
18405,0.8157035708427429,752.674072265625,479.82281494140625,882.1131591796875,801.9213256835938,817,801,2.1268575191497803,12.655509948730469,near
18410,0.851545512676239,828.3471069335938,254.18310546875,964.123046875,433.2284851074219,896,433,2.3522472381591797,3.57562518119812,far
18410,0.8095924854278564,773.6597900390625,441.6347351074219,919.8928833007812,784.09619140625,846,784,2.298232316970825,12.391263961791992,near
18415,0.8743406534194946,831.0740356445312,253.82516479492188,959.3700561523438,434.22003173828125,895,434,2.343111753463745,3.6156461238861084,far
18415,0.8295961022377014,768.6311645507812,466.9775085449219,968.4444580078125,771.9154052734375,868,771,2.432307243347168,12.182748794555664,near
18420,0.8575032353401184,817.8746337890625,472.7790832519531,983.01416015625,763.1823120117188,900,763,2.639348030090332,12.050414085388184,near
18420,0.8540990948677063,832.0591430664062,251.4842529296875,960.567138671875,435.52777099609375,896,435,2.354705572128296,3.6556005477905273,far
18425,0.8334887027740479,822.0814819335938,451.69989013671875,965.964599609375,738.4796752929688,894,738,2.586124897003174,11.628301620483398,near
18425,0.8140380382537842,857.9471435546875,246.3917694091797,963.8514404296875,433.65631103515625,910,433,2.49759578704834,3.5761210918426514,far
18430,0.8074836730957031,797.048583984375,441.03033447265625,928.6192016601562,727.6590576171875,862,727,2.3586196899414062,11.436637878417969,near
18430,0.7771505117416382,882.1859741210938,246.03045654296875,968.5916137695312,435.7208557128906,925,435,2.6546921730041504,3.656588315963745,far
18435,0.8022751808166504,764.7757568359375,433.1138916015625,907.9415893554688,720.2312622070312,836,720,2.171442747116089,11.312407493591309,near
18435,0.7733467221260071,894.7289428710938,241.90142822265625,972.4903564453125,442.2245178222656,933,442,2.7413766384124756,3.9323768615722656,far
